track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2fOlBMkWR7lXJfqp5VTbDG,Futsal Shuffle 2020 - Bonus Track,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7IyoGB8J31fvQDwGtHAq9m,198912,2020-03-06,62,0.879,0.448,7,-8.57,0,0.222,0.0346,0.0,0.224,0.278,136.985
2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7IyoGB8J31fvQDwGtHAq9m,212354,2020-03-06,64,0.712,0.598,7,-5.368,0,0.0388,0.0546,0.0,0.154,0.504,130.007
3R3rQ7FbTJdsi5She10YvI,Angst,2Im8m4STDBosjfmb5hmP80,Loredana,5kMIkDOezrQewqkjOYi6f6,176096,2020-03-06,49,0.833,0.677,2,-5.537,1,0.239,0.0284,0.0,0.0502,0.558,100.073
2qG81jL9UIP54uS8gYyP4k,Who (feat. BTS),5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,180413,2020-03-06,76,0.632,0.339,11,-7.983,0,0.0337,0.546,0.0,0.104,0.0969,141.642
1ShHhJlzaLuoZbJ3aP4z0m,Invisible Things,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,197306,2020-03-06,56,0.732,0.553,7,-7.406,1,0.099,0.082,7.84e-06,0.141,0.291,125.311
2yUy5eFAFWAichjrySJWA2,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,5jlE1zlhT3mEWw0mRpN920,188160,2020-03-06,59,0.415,0.674,1,-8.134,0,0.335,0.131,0.0,0.202,0.867,134.769
438wODjSTL2jgn1nePaNew,SUGAR (Remix) [feat. Dua Lipa],1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,1BQTJ1ivB2eojsN89ATREa,222008,2020-03-06,57,0.661,0.523,8,-5.902,1,0.0381,0.483,0.0,0.469,0.536,122.948
7GwYENSg87oERcW0Wacd6m,SKYBOX,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,5v6VnHvsnu2GnmQmZElrP8,178096,2020-03-06,55,0.779,0.707,1,-6.527,1,0.16,0.0991,0.0,0.0934,0.343,140.894
5RsKelNxucrDxgMbZ3vd3W,Young & Alive,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,4UoEi8sYhfBkFEkvZDfb74,160465,2020-03-05,65,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005
58GV8DCjojFSplLejcHIYu,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,162582,2020-02-20,0,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211
3Hig6FDiszzWDPIKSP9swE,"fuck, i'm lonely",5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,198973,2020-02-20,0,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016
4D4tA2ara3ihoOvjupr8cG,Sip,3CJKkU0XuElRT1z8rEtIYg,Luciano,28nfM5BGirjjktZdrxFVVg,189306,2020-03-05,52,0.789,0.77,9,-4.631,1,0.272,0.032,0.0121,0.108,0.441,102.016
4z1rk9qlsqhp5LJm5qvXZF,Mean It,5JZ7CnR6gTvEMKX4g70Amv,Lauv,0YuPbtHpnpGEhyjg0rCyEi,232853,2020-02-20,0,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998
5HEtuK03ygUzqca6yfgOYZ,Lettre à une femme,6Te49r3A6f5BiIgBRxH7FH,Ninho,7MYn9BLGDun0DFxKKQUrWJ,157766,2020-03-07,67,0.487,0.398,1,-9.901,0,0.0697,0.835,0.0,0.12,0.905,149.367
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,4vxaQs6vK54nK89J1VtLex,PUBLIC,2CxrZinzjDXZidyx5EP214,232906,2019-08-09,78,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014
5awaEIMiJboRO7ycF6UOot,Someone Said,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,18HtBeTItSIRIzq0HxfAfY,223275,2020-02-28,47,0.904,0.492,2,-9.657,1,0.155,0.00119,0.364,0.125,0.257,149.982
7wsmIIm0xWmtP7TmACXkJn,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),6icQOAFXDZKsumw3YXyusw,Lil Yachty,56Abu6NLfNM5X7rJhrUdO4,206702,2020-03-09,64,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066
6tCssnvTUREcperDOUTqvA,WANNABE,2KC9Qb60EaY0kW4eH68vr3,ITZY,2gertXS08whDTzBWfmewPO,191242,2020-03-09,6,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035
1eyek0KJEh2v5HQ9uQSybb,Modern Loneliness,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,252337,2020-03-06,63,0.702,0.508,8,-7.105,1,0.035,0.144,0.0,0.108,0.143,82.009
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,5JZ7CnR6gTvEMKX4g70Amv,Lauv,6EgJXcGqaUvgZIF9bqPXfP,162586,2020-03-06,77,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,1MmVkhiwTH0BkNOU3nw5d3,163173,2019-11-07,75,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,0.405,106.044
0A37XY67wSdGqkGjtfW6aV,Fantasias - Remix,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,2kcKdEULKToIB701VWtOPr,267241,2020-03-06,67,0.816,0.72,1,-4.454,1,0.0684,0.206,0.0,0.277,0.78,94.004
5m3jpKkgkfoMcym1qjToFg,Jangueo,2DspEsT7UXGKd2VaaedgG4,Alex Rose,0owN7Uk2MRirowjo9PQv14,259600,2019-11-08,1,0.851,0.688,11,-4.038,1,0.0565,0.238,1.93e-05,0.105,0.732,103.982
56uXDJRCuoS7abX3SkzHKQ,Myron,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,224954,2020-03-13,73,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047
0IpnZchq8ek2A6pGEP2Qb1,Bean (Kobe) [feat. Chief Keef],4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,238816,2020-03-13,66,0.733,0.567,0,-6.718,1,0.319,0.0129,0.0,0.382,0.319,75.491
59JWp4PjZ9TRM8cmtaDYB1,Yessirskiii,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,219340,2020-03-13,70,0.895,0.739,8,-6.633,1,0.283,0.0183,7.61e-06,0.102,0.763,140.007
4SnlSaLJJ7reJMCHM5YUuX,Lotus,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,193861,2020-03-13,55,0.802,0.748,8,-5.708,1,0.207,0.24,0.0,0.165,0.516,150.063
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,7AaqMMiYMvnMB3RcS8u3EY,139741,2020-03-13,78,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062
4lAQfuREAHG8IC0PiiigBt,Strawberry Peels (feat. Young Thug & Gunna),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,115350,2020-03-13,58,0.862,0.65,10,-6.978,0,0.355,0.0207,0.0,0.568,0.658,131.194
19Ec2gbNtQTE44IizcPjtD,Wassup (feat. Future),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,193313,2020-03-13,55,0.762,0.622,5,-6.293,0,0.223,0.352,0.0,0.145,0.626,130.019
4sWGHlZGM1XA7TyWdtBAbA,Moon Relate,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,181825,2020-03-13,55,0.867,0.768,7,-3.73,1,0.0791,0.18,0.0,0.254,0.34,102.021
0AhJag7VI8uFf3mJFsTwvf,I Can Show You,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,120076,2020-03-13,57,0.817,0.656,10,-7.086,0,0.277,0.051,0.0,0.115,0.314,139.915
7vTspUAmMKFkUpKL9HLZNL,Trap This Way (This Way),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,185438,2020-03-13,57,0.71,0.586,2,-5.331,1,0.381,0.248,0.0,0.193,0.207,175.987
4D7NrSeqkTarBrJ80b2sBc,Leaders (feat. NAV),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,194843,2020-03-13,59,0.95,0.654,0,-5.895,0,0.307,0.0744,0.0,0.138,0.886,132.936
2BjNjFJAQTxqUPGpOnrese,Come This Way,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,172757,2020-03-13,55,0.682,0.741,1,-4.489,1,0.249,0.127,0.0,0.239,0.619,164.043
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],1cNDP5yjU5vjeR8qMf4grg,YNW Melly,4WE4KsdoZbISWStEzfcxvH,225857,2020-03-13,74,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957
0Li1OuXXfi7950ilZUFGkF,Cardigan,4Gso3d4CscCijv0lmajZWs,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,158708,2020-03-13,76,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046
1HF6P40Z7nfExGaB1Gk99v,Got The Guap (feat. Young Thug),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,176756,2020-03-13,56,0.837,0.601,8,-5.628,1,0.198,0.21,0.0,0.0928,0.749,142.977
7AzlLxHn24DxjgQX73F9fU,No Idea,4Gso3d4CscCijv0lmajZWs,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,154424,2020-03-13,80,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998
5erLs80hB2TbFWgSAbVQpe,No Auto (feat. Lil Durk),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,135064,2020-03-13,56,0.713,0.681,11,-7.645,0,0.351,0.00286,0.0,0.291,0.635,159.107
5tBdxqz8gauIO8Hh8qwo0H,Money Spread (feat. Young Nudy),4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,0fEO7g2c5onkaXsybEtuD2,217008,2020-03-13,56,0.778,0.618,1,-6.432,1,0.219,0.0234,0.0,0.298,0.212,135.879
2sGF7DBXvL2GjkbG606m1G,No Judgement,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,5gdoRB1AUsGnScCuZ8gmPp,176283,2020-03-13,63,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051
7rpNuuoMbid56XkDsx2FjE,Black And White,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,5gdoRB1AUsGnScCuZ8gmPp,193089,2020-03-13,74,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589
13QU8HBEBaSTZGq1HzQe9S,Euphoria (feat. Travis Scott & Kaash Paige),4Gso3d4CscCijv0lmajZWs,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,216004,2020-03-13,64,0.584,0.306,9,-8.401,0,0.0271,0.52,0.0,0.12,0.096,70.022
1qCmZnC1FUpNgOydIzqIPC,Bad Child,2NjfBq1NflQcKSeiDooVjY,Tones And I,6Z7DGRyzIlsq7kXNXQF3Yd,221466,2020-03-11,62,0.756,0.554,6,-4.24,0,0.0342,0.402,0.0,0.158,0.596,117.992
4VyJtzcNhnV9gPEgjYzI8L,Berlin,6h1s4i4XKIYv4ErDelLDN0,Samra,3UJQ6UjgvXi5hxrg6Yx21X,173695,2020-03-12,45,0.69,0.672,1,-5.726,0,0.223,0.695,1.61e-05,0.224,0.549,169.859
7IxGslFZA5QhgXbUsDmcjf,"Bad Girls, Good Vibes",5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,6qtBbuqBEKKCcrXck0YWHV,107446,2020-03-13,51,0.826,0.368,7,-12.761,0,0.133,0.516,0.0248,0.0914,0.158,127.977
527k23H0A4Q0UJN3vGs0Da,After Party,4Gso3d4CscCijv0lmajZWs,Don Toliver,7z4GhRfLqfSkqrj5F3Yt2B,167915,2020-03-13,80,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948
0wsfdPl7p3yKjQBmHQsaDn,Worry About Me (feat. blackbear),0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,4qYPknuYBlnDaHsUchr7z3,179758,2020-03-13,49,0.664,0.743,5,-7.114,1,0.206,0.115,0.0,0.34,0.534,161.885
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,7Aq8cN8Br8AHcDqC327dlV,208222,2020-01-10,66,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018
6ikDZX0oc8EKGj2vdMAEDv,Didn't I,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,02ATSOBqF7ddYG1248wCgH,207616,2020-03-13,60,0.606,0.613,4,-6.758,1,0.0306,0.0182,0.0,0.125,0.258,123.943
0DrFTaAX2srXPkuag35djb,Nice To Meet Ya,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,5gdoRB1AUsGnScCuZ8gmPp,158805,2020-03-13,61,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034
5cHPAqi6V5JPMy0vqS4lK6,Stuck Together (feat. Lil Baby),1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,1YOx6ZVgiv9GEluUwBWevi,132906,2020-03-13,0,0.927,0.497,7,-9.062,1,0.426,0.301,0.0,0.106,0.675,130.013
4z2JaAVPemYJhFKm7e32RA,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,7MSa7LwJLInVk3khgQl8s7,106031,2020-01-12,9,0.907,0.332,1,-9.828,1,0.0836,0.326,0.0168,0.109,0.277,99.998
23jEeXRyrjFbfs2Q8tBwdI,Physical (feat. Hwa Sa),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6apIJi4hf7U6cBOFwIqq1b,193696,2020-01-28,56,0.661,0.873,0,-3.333,1,0.0482,0.0288,0.00164,0.136,0.687,146.943
7vgv8KZBSo0TPzyIWG9yzV,Salt,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,6KPJTxKFCpuzrwyJGcURqK,180283,2019-12-12,2,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,0.743,128.057
55CHeLEfn5iJ0IIkgaa4si,Savage,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6Lo6ylJg4qbFfxicPEOzMI,155497,2020-03-06,71,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983
76nqCfJOcFFWBJN32PAksn,Kings & Queens,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,6yUkGEJftbJl1QPvz4WTjO,162398,2020-03-12,3,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856
0kPmcPPkjoyfLhUwHLWrk0,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,03NCvBIGqzLPhLoi4pDb3L,200040,2020-03-20,40,0.515,0.731,1,-5.934,1,0.0592,0.00146,9.59e-05,0.0897,0.336,171.004
6b5P51m8xx2XA6U7sdNZ5E,Alone Again,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,250053,2020-03-20,70,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,237520,2020-03-20,80,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021
2K9Ovn1o2bTGqbsABGC6m3,Too Late,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,239973,2020-03-20,69,0.638,0.863,4,-5.221,0,0.132,0.052,5.46e-05,0.685,0.226,120.077
2p8IUWQDrpjuFltbdgLOag,After Hours,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,361026,2020-03-20,80,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,211400,2020-03-20,69,0.467,0.608,10,-7.847,1,0.0707,0.0909,8.83e-05,0.125,0.108,80.957
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,191306,2020-03-20,68,0.504,0.498,0,-8.24,1,0.0499,0.131,0.0,0.0929,0.196,87.221
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,247186,2020-03-20,68,0.55,0.611,0,-7.475,1,0.137,0.162,6.88e-05,0.121,0.243,148.062
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,355960,2020-03-20,70,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74
6bnF93Rx87YqUBLSgjiMU8,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,198266,2020-03-20,79,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062
380HmhwTE2NJgawn1NwkXi,Rojo,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,150720,2020-03-19,68,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,0.4,172.245
3orEOtd8CPL8GFlpRpKuoE,Faith,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,283226,2020-03-20,70,0.375,0.605,0,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946
6zEgnpM0qYmHLDnh8WPejL,Amarillo,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,157733,2020-03-19,69,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728
5QO79kh1waicV47BqGRL3g,Save Your Tears,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,215626,2020-03-20,89,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051
35KmOEIUqAGn02t7n4qaIr,Morado,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,200266,2020-03-19,64,0.885,0.68,11,-3.837,0,0.0848,0.131,1.77e-05,0.0875,0.78,97.003
40U8d12pC5UHqmHwXjHjjl,Repeat After Me (Interlude),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,195813,2020-03-20,65,0.555,0.619,0,-7.918,1,0.0314,0.0323,0.000224,0.0917,0.141,95.032
2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,190173,2020-03-20,65,0.245,0.394,0,-9.887,0,0.0374,0.423,2.9e-05,0.093,0.148,115.233
2lCkncy6bIB0LTMT7kvrD1,Azul,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,205933,2020-03-19,73,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018
464uJVLmr0fDJGXOnciaDe,Rosa,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,189826,2020-03-19,60,0.651,0.561,9,-5.715,0,0.25,0.25,0.000109,0.435,0.369,175.992
1syf62zw48zu4FrPwMtDHk,Gris,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,176626,2020-03-19,61,0.849,0.709,6,-4.717,0,0.0794,0.229,0.0,0.329,0.916,93.06
5pXy29xzxR3aTB0SYRI590,Blanco,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,145680,2020-03-19,61,0.872,0.692,10,-5.376,1,0.187,0.0302,0.00761,0.0871,0.693,99.982
2hsA9YWuF3C9Gosi4dpjJN,Negro,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,182093,2020-03-19,64,0.795,0.911,0,-2.228,1,0.0875,0.0157,0.206,0.131,0.8,164.081
3HTbI3yUJQw3fP0Po8qLcD,Verde,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,142546,2020-03-19,58,0.828,0.738,8,-4.295,0,0.0516,0.0381,0.473,0.0917,0.818,94.995
5zzbORcD0GwLY0wQHP1Xs1,Arcoíris,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,2mX8ktJoWvyidWBU9U8Jis,186693,2020-03-19,56,0.731,0.787,4,-5.26,0,0.0721,0.0853,0.0,0.316,0.393,92.971
6KfoDhO4XUWSbnyKjNp9c4,Maniac,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2CMlkzFI2oDAy5MbyV7OV5,185773,2020-03-20,81,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045
4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,3EYg0XBIcyz3OvhIy7gsZQ,173288,2020-03-19,71,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005
4n0Ke1KJsPHvd7xRoU29E2,H <3 T E L,3pjq2pDV9RR6VY55wBjVnp,Dardan,3l47c5HKSuGSKW5TsFxOmm,164000,2020-03-20,55,0.673,0.647,1,-6.95,0,0.102,0.0642,0.000114,0.113,0.549,134.616
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,4yP0hdKOZPNshxUOjY0cZj,200040,2020-03-20,91,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
5KqldkCunQ2rWxruMEtGh0,The Gambler,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,3XdvQjIMjdwxRivZrg1ziJ,214880,1978-11-20,76,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04
6apPqjW8ezpKEicAkkBlvO,Islands in the Stream,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,0Qk5ItMuEF2zYoHN8J1sKT,250053,2016-08-19,65,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,3nBQlhUvErkw8DVpF47WAn,166793,2019-12-19,78,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031
4Ksj9mKfsYC5b8v8Ey3c8I,0.00,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,600ClrWRsAr7jZ0qjaBLHz,179386,2020-03-22,42,0.174,0.0466,3,-18.458,1,0.0495,0.672,0.196,0.42,0.0337,116.713
07FOCFJhMmCVQDyWX1d3gR,Algorhythm,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,600ClrWRsAr7jZ0qjaBLHz,212106,2020-03-22,51,0.715,0.649,2,-11.294,1,0.109,0.036,0.0199,0.0795,0.478,100.077
2Aq78kKI9yuloJQkcbhQbU,Time (feat. Ariana Grande),73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,600ClrWRsAr7jZ0qjaBLHz,367293,2020-03-22,49,0.621,0.538,10,-9.307,1,0.0401,0.0117,0.0189,0.583,0.311,85.977
011ZwIM48eD8ee2UBpG8nK,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,600ClrWRsAr7jZ0qjaBLHz,392186,2020-03-22,61,0.691,0.524,5,-9.718,1,0.16,0.197,4.29e-05,0.488,0.41,164.047
1y4jsQt7MjnZhiD1L6qFBC,Cradles,7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,2fLkonSk9cVovvnRKKYtk5,209829,2019-01-04,24,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616
2alc8VZAzDgdAsL2QMk3hu,Skechers,3O5HD95HTEPgoPFOjAb7yV,DripReport,4a50hfH6HJQywmghPYnRRW,106000,2020-01-12,71,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Hy76RlNvOHe6cpih1RxXq,159381,2020-03-26,2,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087
1raaNykBg1bDnWENUiglUA,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,368tzVdeju4vLSY8PHnQUs,221820,2020-03-25,68,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012
2chEq24EHjyw9Zjmwq0hlS,Auto Blu,2K5nCggbhSZ00YCYP5qkZS,Shiva,17I4BvWnf9AyMqbzRE0AKg,166086,2020-03-26,0,0.82,0.783,5,-6.146,0,0.0621,0.0158,0.0,0.0938,0.653,130.015
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,183290,2020-03-27,82,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,221820,2020-03-27,78,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011
